date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:09	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/image-08.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/image-08.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:09	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/template-rtl/event.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/template-rtl/event.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:09	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/image-09.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/image-09.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:10	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/template-rtl/library.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/template-rtl/library.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:10	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/image-10.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/image-11.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:11	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/company-name.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/img/company-name.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:11	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/jquery-3.6.0.min.js	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/jquery-3.6.0.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:12	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/bootstrap.bundle.min.js	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/bootstrap.bundle.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:12	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/wow.min.js	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/wow.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:15	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/main.js	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/assets/js/main.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/template-rtl/index.html)
14:42:15	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/favicon.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/favicon.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:16	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/animate.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/animate.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:16	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/bootstrap.min.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/bootstrap.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:17	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/materialdesignicons.min.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/materialdesignicons.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:17	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/plugins/fontawesome/css/fontawesome.min.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/plugins/fontawesome/css/fontawesome.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:18	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/plugins/fontawesome/css/all.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/plugins/fontawesome/css/all.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:19	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/style.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/css/style.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:19	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/index.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/index.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:20	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/logo.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/logo.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:20	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/index.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/index.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:20	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:21	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/index.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/index.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:21	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/home.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/home.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:21	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/teachers.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/teachers.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:22	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-1.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-1.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:22	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/teacher-details.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/teacher-details.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:22	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-2.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-2.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:23	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/departments.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/departments.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:23	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-3.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-3.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:23	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/subjects.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/subjects.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:24	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-4.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-4.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:24	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/fees-collections.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/fees-collections.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:25	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-5.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-5.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:25	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/expenses.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/expenses.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:25	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-6.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-6.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:26	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/salary.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/salary.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:26	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-7.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-7.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:26	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/holiday.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/holiday.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:27	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-8.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-8.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:27	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/event.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/event.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:28	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-9.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-9.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:28	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/library.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template/library.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:29	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-10.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-10.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:29	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/teachers.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/teachers.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:29	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-01.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-01.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:30	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/teacher-details.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/teacher-details.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:30	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-02.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-02.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:30	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/departments.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/departments.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:31	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-03.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-03.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:31	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/subjects.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/subjects.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:31	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-04.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-04.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:32	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/fees.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/template-rtl/fees.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
14:42:32	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-05.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/assets/img/image-05.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/js/assets/js/jquery-3.6.0.min.js)
